,time,comment
9648,1:21:42 ,i was here
9649,1:21:42 ,elbowcough elbowcough elbowcough
9650,1:21:42 ,wowww exciting
9651,1:21:42 ,Im gonna love this so much
9652,1:21:42 ,what GMT time
9653,1:21:42 ,i found out that it will land in a crater that was a lake   mil years ago
9654,1:21:43 ,HI MARK ROBER I KNOW YOU ARE WATCHING CAN YOU PLEASE SAY SOMETHING IN THE CHAT
9655,1:21:44 ,good luck from india guys
9656,1:21:44 ,Mark Rober helloooo love watching your videos
9657,1:21:45 ,Nate Bloomenthal apparently around   EST or   PST
9658,1:21:45 ,great day great event GOD BE WITH US ALL
9659,1:21:45 ,its  now
9660,1:21:46 ,imagine it finds people
9661,1:21:46 ,almost there
9662,1:21:46 ,I WANT TO SEE THIS
9663,1:21:46 ,can t wait
9664,1:21:46 ,1mil people watching
9665,1:21:46 ,IS MARK ROBER HERE
9666,1:21:46 ,I WAS HERE
9667,1:21:47 ,good luck from the UK
9668,1:21:47 ,Well done Great Britain
9669,1:21:48 ,May you be blessed by the will of the Omnissiah
9670,1:21:48 ,This is trending lol
9671,1:21:49 ,hello from Kalamazoo Michigan US
9672,1:21:49 ,CAN I GET AN OWA OWA HAHAHA
9673,1:21:51 ,When they gone on saturne
9674,1:21:51 ,hour
9675,1:21:52 ,Geocache anyone
9676,1:21:53 ,i was here
9677,1:21:54 ,ALERT ROVER IS LANDING IN  MINUTES
9678,1:21:55 ,I was here
9679,1:21:55 ,i dont understund anything lol
9680,1:21:56 ,This is the way
9681,1:21:56 ,yes theyre all eating peanuts
9682,1:21:56 ,I WAS HEREE
9683,1:21:56 , mins to de spin and  mins to touch own
9684,1:21:56 ,this guy is so nervous
9685,1:21:56 ,i was at caltech when they were broadcasting the live pathfinder landing this is so exciting
9686,1:21:56 ,I Hope all work
9687,1:21:57 ,Good luck boyyy we got this
9688,1:21:57 ,GERMANY IS HERE AND READY
9689,1:21:57 ,bruh im here from school
9690,1:21:57 ,Nathan from belgium
9691,1:21:58 ,Good luck from Ireland
9692,1:21:58 ,HI have been waiting for this for   Months
9693,1:22:00 ,hi from india me
9694,1:22:00 ,Good luck from Germany goodvibes goodvibes goodvibes goodvibes
9695,1:22:00 ,Athletic Club of Bilbao
9696,1:22:01 ,Great to be a human today
9697,1:22:01 ,lots of love wishes and prayers from India
9698,1:22:01 ,ITS SUPPOSED TO LAND AT  
9699,1:22:01 ,vincestore what
9700,1:22:01 ,waiting to hear dom harrison ThereislifeonMars
9701,1:22:02 ,exciting
9702,1:22:02 ,love nasa love nasa love nasa Tghanks so much Space is our home yeah Lets bring in the future i am in class but I love nasa so much Good luck
9703,1:22:03 ,holy cow im tired
9704,1:22:03 ,free
9705,1:22:04 ,this chat going so fast
9706,1:22:05 ,MARK ROBER GET IN HERE NOW WE NEED YOU This is history in the making
9707,1:22:07 ,I am so excited Love from Poland
9708,1:22:07 ,Hello world
9709,1:22:08 ,hap elbowcough elbowcough elbowcough elbowcough elbowcough elbowcough elbowcough
9710,1:22:08 ,PeaseLandOnMars
9711,1:22:08 ,God Speed Perseverance
9712,1:22:11 ,Trymacs was geht
9713,1:22:11 ,One day I will explore Mars
9714,1:22:11 ,its almost there
9715,1:22:11 ,Will the AI get lonely
9716,1:22:11 ,hehe rover go boom
9717,1:22:11 ,How long will atmosphere decent take
9718,1:22:12 ,Good luck NASSAAAAAA
9719,1:22:13 ,YOUR UNCLE MARK ROBER IS GOING TO BE PROUD OF YOU
9720,1:22:13 ,happy trip to mars
9721,1:22:13 ,cool
9722,1:22:15 ,would like to see where current mars orbiters are in relation to perseverance
9723,1:22:15 ,Good luck from canada
9724,1:22:15 ,Good Luck Perseverance
9725,1:22:16 ,Peanuts party
9726,1:22:16 ,are we gonna get to see it actualy land
9727,1:22:16 ,Good luck from Portugal
9728,1:22:16 ,i was here greetings from Poland
9729,1:22:16 ,This is why I want to work at NASA
9730,1:22:16 ,who disliked this vidio
9731,1:22:17 ,So exciting
9732,1:22:17 ,i was here
9733,1:22:17 ,fingers crossed
9734,1:22:18 ,Wow the graphics in this game are really bad
9735,1:22:18 ,Boomer on chat
9736,1:22:18 ,I like they ask the Head Janitor questions He seems to know the most
9737,1:22:20 , minutes of terror soon F
9738,1:22:21 ,Hello from the Netherlands ceep it up
9739,1:22:21 ,Who cars
9740,1:22:21 ,STOP COMMENTING IT IS CRASHING MY PC PLZ STOP
9741,1:22:21 ,Are we there yet
9742,1:22:21 ,hey
9743,1:22:22 ,Msrk Rober are you shaking yet
9744,1:22:23 ,What s the largest tire that fits on a JL with no lift
9745,1:22:23 ,When are they going to land
9746,1:22:26 ,GOOD LUCK Perseverance
9747,1:22:26 ,let s do thisssss SCIENCE
9748,1:22:26 ,VAI CORINTHIANS BRASIL TÁ ON
9749,1:22:26 ,this dude is handsome
9750,1:22:27 ,Good luck keep there clean for Turks
9751,1:22:27 ,I was here and watched it liiiiive
9752,1:22:28 ,good luck so proud of you guys
9753,1:22:29 ,hello there general kenobi from york
9754,1:22:30 ,I am very sad why perseverance not landing
9755,1:22:30 ,Go Mars  
9756,1:22:30 ,this guy needs to stop talkign
9757,1:22:30 ,I love how nervous he is about the things happening Greetings from Germany
9758,1:22:31 ,LETS GO I WANT TO SEE MARS PLZZZZZZZ ALSO MARK ROBER SAY SOMETHING PLZ
9759,1:22:31 ,are they going to show us the landing in real time or are we going to see a bunch of folks in the control room I m confused
9760,1:22:31 ,Almost there
9761,1:22:32 ,AAAAAA I CANT WAIIIIT
9762,1:22:32 ,when it lands please remain seated
9763,1:22:33 ,this is really happening
9764,1:22:35 ,Whoever said geocache I love you
9765,1:22:35 ,Good luck from Italy
9766,1:22:35 ,OH CHAT CLIP IT
9767,1:22:36 ,Wish I could like some of the comments
9768,1:22:36 ,So cool I didn t have this when I was a kid
9769,1:22:37 ,Goof luck
9770,1:22:37 ,Hello from Inverness Scotland
9771,1:22:38 ,when will it land
9772,1:22:39 , minutes left for those of you asking
9773,1:22:42 ,she is Indian
9774,1:22:42 ,whoah been waiting for this go go go Perseverance
9775,1:22:43 ,Lily wants to go next time
9776,1:22:44 ,I congratulate everyone who contributed to the achievement of this magnificent job Loves from Turkey
9777,1:22:46 ,Good luck from Greece
9778,1:22:46 ,Woohoo Get it done Percy
9779,1:22:46 ,how long did it travel for guys
9780,1:22:47 ,Hello from MARS Enjoy your Visit NASA
9781,1:22:47 ,gme to the moon
9782,1:22:47 ,where is the dude with the mohawk
9783,1:22:47 ,so are we landing on the moon
9784,1:22:48 ,Why is the guy responsible for public speaking having trouble speaking
9785,1:22:49 ,How much till touchdown
9786,1:22:49 ,The earth is flat
9787,1:22:49 ,mars is flat
9788,1:22:50 ,where mark be at
9789,1:22:50 ,dont crash pls
9790,1:22:51 ,Fingers are crossed Just do it
9791,1:22:51 ,Whose from India Waiting for this historic moment
9792,1:22:51 ,God First
9793,1:22:51 ,I was here PogU
9794,1:22:52 ,I m excited
9795,1:22:52 ,I hope it fails
9796,1:22:52 ,Love from India
9797,1:22:52 ,golden  minutes for learn by scientists
9798,1:22:52 ,Heck yeah Let s do it
9799,1:22:53 ,just joined how long til landing
9800,1:22:53 ,good luck perseverance
9801,1:22:54 ,almost  minutes of terror
9802,1:22:54 ,Go perservence
9803,1:22:56 ,Best of luck from Malaysia
9804,1:22:56 ,mars and chill
9805,1:22:56 ,now this is epic
9806,1:22:56 ,when the rover is pog
9807,1:22:56 ,is it t 
9808,1:22:57 ,guys it failed
9809,1:22:57 ,It will fail
9810,1:22:58 ,Today I am in MARS mode CountdownToMars
9811,1:23:00 ,buffering buffering buffering
9812,1:23:01 ,Za world is watching you perseverance
9813,1:23:01 ,Is there life on MAAAAAARS
9814,1:23:02 ,STILL WAITING FOR THE  MINUTES OF TERROR 
9815,1:23:02 ,notice how they re all using a mask take notes america
9816,1:23:03 ,You Got this Nasa
9817,1:23:05 ,Yes wow yasss I hope this will work
9818,1:23:05 ,let s go to mars
9819,1:23:05 ,Love from Ahri thanksdoc
9820,1:23:05 ,Hello From Germany Kaltenborn
9821,1:23:05 ,Hi from India
9822,1:23:06 ,Good luck Perseverance
9823,1:23:06 ,Success or fail this is exciting GOOD LUCK
9824,1:23:07 ,this is amazing
9825,1:23:07 ,GOOD LUCK MORE THAT
9826,1:23:08 ,leaving my mark in history
9827,1:23:08 ,  million wooow
9828,1:23:08 ,Perseverance Pog
9829,1:23:08 ,ATTITUDE CONTROL
9830,1:23:11 ,hey
9831,1:23:11 ,Hi cheers from poland
9832,1:23:11 ,mars chan
9833,1:23:11 ,who else here bricked up
9834,1:23:11 ,play us the tones pls
9835,1:23:12 ,Greetings from Budapest Hungary
9836,1:23:12 ,Say hello to Opportunity
9837,1:23:12 ,So blessed to be part of this
9838,1:23:13 ,GO For it
9839,1:23:13 ,It alreday happend but inforamtion is coming
9840,1:23:13 ,I wonder if mark is shivering yet
9841,1:23:15 ,how long left
9842,1:23:15 ,is this real
9843,1:23:15 ,Flat Earth
9844,1:23:15 ,ily perseverance
9845,1:23:15 ,Jules Davenport confirmation of landing is expected at  pm ET
9846,1:23:16 ,Hello from Ghana
9847,1:23:17 ,Maybe Bigfood was in the Mars
9848,1:23:17 ,It s ALIVE
9849,1:23:17 , min till the  min of teror
9850,1:23:17 ,hello from Italy goodvibes
9851,1:23:18 ,DONT CRASH
9852,1:23:19 ,greetings from Colombia
9853,1:23:19 ,playing KSP with this NICE
9854,1:23:20 ,there s Phobos
9855,1:23:20 ,nasa nasa Is there a way to see the rover on a different camera
9856,1:23:21 ,This is so cool
9857,1:23:21 ,Nasa hope it lands safely at the planet Mars countdowntomars
9858,1:23:22 ,good luck from Gewrmy
9859,1:23:22 ,AHH good luck perseverance
9860,1:23:22 ,countdowntomars pog
9861,1:23:22 ,Good Łuck from Poland 
9862,1:23:23 ,greetings from Germany to the Mars
9863,1:23:24 ,I WAS HERE
9864,1:23:25 ,History is being made
9865,1:23:25 ,how long to landing
9866,1:23:25 ,pplease
9867,1:23:25 ,Almost   mil people watching
9868,1:23:26 ,Will we see real footage of landing or a simulation
9869,1:23:26 ,So exciting
9870,1:23:26 ,who asked
9871,1:23:26 ,Why not show actual camera footage
9872,1:23:27 ,WHOS HERE FROM MARK ROBER
9873,1:23:27 ,We re there dudes
9874,1:23:28 ,this reminds me of when Curiosity landed
9875,1:23:28 ,good luck little chunky guy
9876,1:23:28 ,This is just so cool
9877,1:23:29 ,May the force be with you perceivernce
9878,1:23:29 ,send it
9879,1:23:30 ,isnt there a min dealy or something like that so they started reciveing tones which means it sent those tones mins ago
9880,1:23:31 ,this is exciting
9881,1:23:31 ,Good luck NASA
9882,1:23:32 ,Punch It Chewy
9883,1:23:34 ,the among us memes here are overused not funny anymore lol
9884,1:23:35 ,Best of luck From Varaccha Gujarat
9885,1:23:36 ,Hello from Poland Zabrze City
9886,1:23:36 ,Best of luck from the UAE
9887,1:23:36 ,BEST LUCK PERSEVERANCE
9888,1:23:37 ,hi from germany good luck
9889,1:23:37 ,when
9890,1:23:37 ,SOMEONE PLAY THE MAIN BOSS MUSIC A BOSS FIGHT IS GONNA START
9891,1:23:37 ,ok so we going to see Mars are what
9892,1:23:37 ,Lisa check other streams
9893,1:23:38 ,One world one future
9894,1:23:38 ,Imagine it blows up lol
9895,1:23:38 ,how many minutes
9896,1:23:40 ,washhands elbowcough videocall
9897,1:23:40 ,good luck NASA love from ENGLAND
9898,1:23:40 ,Hi   Million people Good luck NASA ESA everybody y
9899,1:23:41 ,who nervous
9900,1:23:41 ,I was here
9901,1:23:42 ,it s  am
9902,1:23:43 ,when start the Countdown
9903,1:23:45 ,cringe
9904,1:23:45 ,i was here
9905,1:23:45 ,is this the one
9906,1:23:46 ,Hello I am mr brown from nasa
9907,1:23:46 ,when is landing
9908,1:23:46 ,I thought I m gonna see it from an hd camera and not a simulation
9909,1:23:47 ,peanut god bless us
9910,1:23:49 ,turn the camera around
9911,1:23:50 ,DONUT I was here
9912,1:23:50 ,bois it s almost time
9913,1:23:50 ,learning buffering goodvibes
9914,1:23:51 ,when it landing
9915,1:23:52 ,good luck from kentucky
9916,1:23:53 ,Woohoo
9917,1:23:53 ,You all are my hero s
9918,1:23:55 ,Good Luck from India
9919,1:23:55 , minutes from landing
9920,1:23:56 ,Moin Reved
9921,1:23:56 ,how they get the camera to do that
9922,1:23:57 ,Not being funny but why you lot even bothering
9923,1:23:57 ,Why are we watching an obvious computer graphic simulation
9924,1:23:59 ,cool
9925,1:24:00 ,Send beatbox to the moon
9926,1:24:00 ,This is awesome
9927,1:24:00 ,Buy Doge the new Mars coin
9928,1:24:01 ,Oh won t somebody please think of the children
9929,1:24:01 ,It exploded
9930,1:24:01 ,let s get ready to Rumble and get it done
9931,1:24:01 ,Im here hello my children from the future
9932,1:24:02 ,one small step for Elon
9933,1:24:05 ,why this looking like kerbal space simulator
9934,1:24:06 ,Minecraft on mars manhunt when
9935,1:24:06 ,i was here
9936,1:24:07 ,I WAS HERE  WASSUP FUTURE
9937,1:24:08 ,Hey Mark Rober how ya doin
9938,1:24:09 ,LONGEST WAIT IN THE MISSION
9939,1:24:09 ,Rip
9940,1:24:10 ,Moin Meister i Hope you have a good flight
9941,1:24:10 ,Don t mess with the science team
9942,1:24:10 ,fingers crossed
9943,1:24:11 ,lets go Perseverance Rover is gonna land on Mars
9944,1:24:12 ,first rocket landing ive seen
9945,1:24:13 ,COOL
9946,1:24:13 ,chat just stoped lol
9947,1:24:13 ,why is everyone so hung up on perseverance what about Ingenuity I bet he s feeling lonely right now
9948,1:24:14 ,Hi from Russia
9949,1:24:14 ,WISH YOU LUCK LITTLE ROVER
9950,1:24:14 ,this is hella hyped dude land safe lassy
9951,1:24:14 ,mashed potatoes
9952,1:24:15 ,I was here
9953,1:24:15 ,Did we land on the moon yet
9954,1:24:16 ,Imagine preparing something for every day for MONTHS and it s all coming down to a few minutes Amazing stuff NASA So Cool
9955,1:24:16 ,Dingo  my baby They can t get a camera feed in real time that far out
9956,1:24:16 ,Hi from Turkey
9957,1:24:16 ,Omg if the rover doesn t make it I will literally SCREAM
9958,1:24:16 ,History in the making
9959,1:24:17 ,Safe journey Perseverance
9960,1:24:18 ,I will forever be here
9961,1:24:18 ,what is eta for landing
9962,1:24:19 ,it s gamer time
9963,1:24:19 ,good luck From Turkey
9964,1:24:20 ,ALMOST TIMEEE
9965,1:24:20 ,CountdownToMars from Somaliland
9966,1:24:21 ,Woooow This is great
9967,1:24:21 ,Good luck Perseverance and good luck JPL
9968,1:24:21 ,mars here we come
9969,1:24:24 ,Are there people on it
9970,1:24:24 ,When we find an ancient fish name it Jacob please
9971,1:24:25 ,so exciting
9972,1:24:25 ,Hi NASA are you excited This is going to be AWESOME
9973,1:24:26 ,Good luck from Mexico
9974,1:24:27 ,Nah Ten pucks that it ll crash
9975,1:24:27 ,Super exciting
9976,1:24:27 ,good luck from earth
9977,1:24:27 ,touchdown is  pt
9978,1:24:27 ,Mars ti aspecto
9979,1:24:27 ,good luck perseverance
9980,1:24:27 ,Lets go cant wait to see the moon
9981,1:24:27 ,Greetings from Towers Elemtary
9982,1:24:27 ,I WAS HERE
9983,1:24:28 ,Good Luck from Rowland High School Chemistry
9984,1:24:28 ,oh no the  mins of terror
9985,1:24:28 ,I m a huge dork I love this so much
9986,1:24:29 ,lets play a game of spot the rover just look up
9987,1:24:30 ,Good unknown
9988,1:24:30 ,I was here
9989,1:24:30 ,I m so excited
9990,1:24:30 ,hi from California
9991,1:24:30 ,CHESS
9992,1:24:31 ,exciting
9993,1:24:31 ,i want to go to space
9994,1:24:32 ,How far is the rover from Mars atm
9995,1:24:33 ,break a leg Perseverance
9996,1:24:35 ,thx to mark rober
9997,1:24:36 ,good luck hoping for the best
9998,1:24:36 ,Good luck from Switzerland
9999,1:24:36 ,this is exiting
10000,1:24:37 ,سلام thanksdoc thanksdoc thanksdoc thanksdoc ايران
10001,1:24:37 ,I was there
10002,1:24:37 ,lets get ready to rumble
10003,1:24:37 ,Good luck NASA
10004,1:24:38 ,ALL THE BEST AND GOOD LUCK
10005,1:24:39 ,exciting
10006,1:24:40 ,THIS IS SO EXITING
10007,1:24:40 ,come on Nasa Love from India
10008,1:24:40 ,its live
10009,1:24:41 ,these radios been sounding the same since armstrong
10010,1:24:41 ,I love how genuine this guy s emotions are Good luck
10011,1:24:41 ,I wonder what the rover is going to do next
10012,1:24:42 ,who s here from mark rober
10013,1:24:42 ,is there any live footage
10014,1:24:42 ,Where is MARK ROBER
10015,1:24:42 ,history made i was here
10016,1:24:42 ,I hope it lands
10017,1:24:43 ,hello from years jaz and  years shahrzad
10018,1:24:43 ,Pog in chat
10019,1:24:43 ,LOL all the people who expected some kind of twitch stream
10020,1:24:46 ,hi my children from the future
10021,1:24:46 ,Wheres gta 
10022,1:24:46 ,im at school rn
10023,1:24:47 ,IS  MIN OF TERROR SOON
10024,1:24:47 ,Humanity now has an autonomous mind heading towards Mars We are reaching out to the stars
10025,1:24:47 ,Amazing and inspiring work
10026,1:24:48 ,It s about to go down
10027,1:24:49 ,I am apart of history
10028,1:24:49 ,MARK ROBER MARK ROBER
10029,1:24:49 ,sad it crashed
10030,1:24:49 ,I think Elon Musk will See this Live
10031,1:24:49 ,dothefive dothefive dothefive dothefive dothefive  mins dothefive dothefive dothefive dothefive dothefive dothefive
10032,1:24:50 ,I was here
10033,1:24:51 ,The earth isnt round its a dinosaur
10034,1:24:52 ,all systems Nominal
10035,1:24:52 ,I was here
10036,1:24:54 ,W hile exploring the Universe we explore ourselves
10037,1:24:55 ,Say something
10038,1:24:55 ,My name is on there
10039,1:24:55 ,I was here
10040,1:24:55 ,wish you luck car sized rover
10041,1:24:56 ,spanish
10042,1:24:56 ,Good luck Perseverance
10043,1:24:56 ,wasnt it supposed to land at  
10044,1:24:56 ,God Bless America
10045,1:24:57 ,Exciting
